geometry_wkt,cluster_id,price_m2,road_name
"LINESTRING (101.6807721 3.1899155, 101.6809895 3.1900103, 101.6810102 3.189963, 101.6810437 3.1898865, 101.6814728 3.1889062, 101.6814258 3.1888857, 101.6813186 3.188839, 101.6812553 3.1888113, 101.6808266 3.1897911, 101.68079 3.1898746, 101.6807721 3.1899155)",1_kl,3736.263736263736,JALAN IPOH
"LINESTRING (101.7009215 3.1800804, 101.7009088 3.1801719, 101.7009088 3.180206, 101.7009195 3.1802462, 101.7009707 3.1803688, 101.7009779 3.1804115, 101.7009776 3.1804436, 101.7009571 3.1804792, 101.7009202 3.1805143, 101.7008178 3.1805729, 101.7006768 3.1806139, 101.7005871 3.180619, 101.7001638 3.1806382)",1_kl,3417.721518987342,JALAN 3 / 48A
"LINESTRING (101.6816328 3.1297749, 101.6820619 3.129376)",1_kl,5125.0,LORONG ANG SENG 2
"LINESTRING (101.7057345 3.14828, 101.7056396 3.148481, 101.7055094 3.1486632, 101.7053533 3.1487515, 101.7049796 3.1490996, 101.7048512 3.1491759, 101.704755 3.1492131, 101.7047037 3.1492329, 101.7046193 3.1492655)",1_kl,5821.917808219178,JALAN BUKIT CEYLON
"LINESTRING (101.7404472 3.1501014, 101.7404714 3.1506182, 101.7388932 3.150952, 101.7384114 3.1508031, 101.7381968 3.1507781)",1_kl,3105.590062111801,JALAN 2/76E
"LINESTRING (101.6959468 3.1653431, 101.6958461 3.1653588, 101.6955128 3.1654108, 101.6953036 3.165442, 101.6952935 3.1654435, 101.6949993 3.1654936, 101.6946823 3.165563, 101.694614 3.165579, 101.6941128 3.1657058, 101.6940274 3.1657235)",1_kl,3910.25641025641,LORONG TIONG NAM 5
"LINESTRING (101.6711868 3.1490385, 101.670924 3.1492581, 101.6708167 3.1494509, 101.6707416 3.1496866, 101.6707394 3.1497066, 101.6707253 3.1498331, 101.6707201 3.1498794, 101.6707952 3.150083, 101.6709883 3.1502865, 101.6711739 3.1504717, 101.6712698 3.1505276, 101.6714577 3.1505624, 101.6715602 3.1505657, 101.6716084 3.1505673, 101.6717452 3.1505391, 101.6718694 3.1504727, 101.6720178 3.150317, 101.672227 3.1501236, 101.6723044 3.1500705, 101.672397 3.1500223, 101.6727908 3.1498901, 101.6730168 3.1497978, 101.6731061 3.1497473, 101.673474 3.1494997, 101.6735577 3.1494732, 101.673639 3.1494722, 101.6737086 3.1494987, 101.673785 3.1495911, 101.6738255 3.1497154, 101.6738293 3.1499741, 101.6738422 3.1500857, 101.6738466 3.1502137, 101.6738753 3.1503349, 101.6739141 3.1504364, 101.6739701 3.1504963, 101.6741022 3.1505751)",8_kl,5092.198581560284,JALAN BUKIT LEDANG
"LINESTRING (101.635026 3.1931744, 101.6352951 3.193845, 101.6353942 3.1941411, 101.6355229 3.1945395, 101.6355475 3.1946145, 101.6355639 3.1946841)",15_kl,5833.333333333333,JALAN 1/62B
"LINESTRING (101.6810512 3.0795901, 101.6808784 3.0795809, 101.6802382 3.0795534, 101.6798242 3.0795314, 101.6791172 3.0794967, 101.6789684 3.0794672, 101.6788275 3.0793994, 101.6786039 3.0792247, 101.6783716 3.0790281, 101.6779604 3.0786801, 101.6776456 3.0784037, 101.6775585 3.0783305, 101.6772029 3.0780315)",5_kl,5468.9984101748805,JALAN NYAMAN
"LINESTRING (101.6369768 3.2127605, 101.6374465 3.2125787, 101.6383785 3.2122058, 101.6385433 3.2121398, 101.6388316 3.212019, 101.6388945 3.2120078, 101.6393145 3.2119998, 101.6395492 3.2119953, 101.6396256 3.2119938, 101.6400692 3.2119935, 101.6401981 3.2119949)",11_kl,4375.0,JALAN METRO 1
"LINESTRING (101.6404145 3.2087521, 101.6404475 3.2083695, 101.6405062 3.2080474, 101.640572 3.2077626, 101.6406589 3.2075096, 101.6408394 3.2070105, 101.6410473 3.2065941, 101.6413182 3.2061745, 101.6416414 3.2057987)",11_kl,3606.55737704918,JALAN METRO PRIMA
"LINESTRING (101.643309 3.2108765, 101.6435299 3.2115394, 101.6436975 3.2119922, 101.64387 3.2124839, 101.6439045 3.2125721, 101.6439405 3.2126736, 101.6439689 3.2127535, 101.6440059 3.2128561, 101.6441031 3.2131284)",11_kl,3235.294117647059,JALAN PRIMA 10
"LINESTRING (101.6431873 3.2108149, 101.643005 3.2108208, 101.6429432 3.2108227, 101.6424084 3.2108399, 101.6416469 3.2108592)",11_kl,2966.101694915254,JALAN PRIMA 3
"LINESTRING (101.7488633 3.0929588, 101.7487779 3.0929535, 101.7486949 3.0929944, 101.748113 3.0937481, 101.7480755 3.0937929, 101.7480715 3.0938283, 101.7480785 3.0938633, 101.748425 3.0941514, 101.7484765 3.0941611, 101.7485272 3.0941475, 101.7486673 3.093978, 101.748801 3.0938163, 101.7489181 3.0936746, 101.7490444 3.0935218, 101.7492308 3.0932963, 101.7495806 3.0928532)",12_kl,3529.4117647058824,JALAN BUKIT SEGAR 7
"LINESTRING (101.6411488 3.2126804, 101.6419953 3.2126911, 101.6422062 3.2126937, 101.642396 3.2126961)",11_kl,3088.235294117647,JALAN PRIMA 7
"LINESTRING (101.7315373 3.0950235, 101.7315821 3.0949492, 101.7315905 3.0949225, 101.7315864 3.0948939, 101.73145 3.0946921, 101.7311469 3.094284, 101.7304452 3.0932881, 101.7299367 3.0924773)",-1_kl,4285.714285714285,JALAN 17/105
"LINESTRING (101.7302124 3.1005287, 101.7292453 3.1000442, 101.7288836 3.0998829, 101.7288432 3.0998825, 101.7288143 3.0999048, 101.7287785 3.0999695, 101.7287085 3.1000962, 101.7286721 3.1001621, 101.7286214 3.1002469, 101.7286014 3.1002642, 101.7285497 3.1003045, 101.7283699 3.1004447, 101.7283517 3.1004691, 101.7281574 3.1009238, 101.7281564 3.1009989, 101.7282043 3.101055, 101.7295443 3.101747)",-1_kl,4367.816091954023,JALAN MIDAH 8A
"LINESTRING (101.6998149 3.0976008, 101.6996908 3.0976779, 101.6992606 3.0979844, 101.6987741 3.0983194)",13_kl,4896.907216494846,JALAN BESI KAWI
"LINESTRING (101.7003013 3.0954976, 101.7002662 3.095418, 101.6999477 3.0946963, 101.6997691 3.0942914, 101.6996321 3.0939809, 101.6995622 3.0938225, 101.6995294 3.0937482)",13_kl,4308.617234468938,JALAN 6/108C
"LINESTRING (101.7223121 3.1226631, 101.7228527 3.123027, 101.7241249 3.1238719, 101.7242745 3.1239832, 101.724727 3.1243342, 101.724777 3.1243684, 101.7249151 3.1244366, 101.7255939 3.1246137, 101.726022 3.124683)",9_kl,4175.824175824176,JALAN PALONG
"LINESTRING (101.6449562 3.2150943, 101.6448775 3.2148743, 101.6448413 3.2147731, 101.6447318 3.21445, 101.6446137 3.2141025, 101.6445864 3.2140272, 101.6445377 3.2138814, 101.644487 3.213708)",11_kl,5747.126436781609,JALAN METRO PERDANA
"LINESTRING (101.6543947 3.1721597, 101.654496 3.1721622, 101.6551735 3.1721787, 101.655245 3.1721798)",2_kl,7341.772151898735,JALAN KIARA 2
"LINESTRING (101.7450375 3.1796417, 101.7442614 3.1788977, 101.7441915 3.1788136, 101.7441125 3.1786956, 101.7440448 3.178565, 101.7439965 3.1784307, 101.7439635 3.1782874, 101.7439462 3.1781864)",-1_kl,4831.460674157303,JALAN BUKIT SETIAWANGSA
"LINESTRING (101.6912352 3.1890875, 101.6913173 3.1890883, 101.6915762 3.1890907, 101.6916378 3.1890664, 101.6917826 3.1890583, 101.6918684 3.1890595, 101.6919865 3.189061, 101.6922158 3.1890704, 101.6923383 3.1891445, 101.6923571 3.1893373, 101.6924089 3.1897345, 101.6924515 3.189739, 101.692968 3.18965, 101.6930689 3.1896646, 101.6931115 3.1897518, 101.6931559 3.1898051)",1_kl,3793.103448275862,JALAN 9/48A
"LINESTRING (101.7354195 3.1460416, 101.7356636 3.1467805, 101.735801 3.1472946, 101.7358345 3.1475113, 101.7358671 3.147839, 101.7360295 3.1494839, 101.7360661 3.1498783, 101.7361029 3.1502744)",1_kl,6551.724137931034,JALAN 1/76
"LINESTRING (101.707254 3.1457527, 101.7073221 3.14581, 101.7076127 3.1460546, 101.7076455 3.1460799, 101.7079347 3.1463124)",1_kl,5000.0,TENGKAT TONG SHIN
"LINESTRING (101.6497767 3.1849254, 101.6503816 3.1845119, 101.6511898 3.1839613)",2_kl,3809.5238095238096,JALAN 18/38A
"LINESTRING (101.6479603 3.1858811, 101.6478948 3.1859247, 101.647478 3.1862192, 101.6473116 3.1863371, 101.6472577 3.1863775, 101.6469237 3.1866249, 101.6467626 3.1867444, 101.6467354 3.1867643, 101.6464626 3.1869645, 101.6460707 3.1872569, 101.6455899 3.1876157, 101.6454137 3.1877471, 101.6451129 3.1879716, 101.644925 3.1880971, 101.6447425 3.1882191, 101.6446448 3.1882947, 101.6444842 3.1884009, 101.6444011 3.1884559, 101.644337 3.1884983, 101.6438377 3.1888077)",2_kl,4202.898550724638,JALAN 34/38A
"LINESTRING (101.6730153 3.1296621, 101.6724773 3.1293403, 101.6722081 3.1291993)",1_kl,5517.241379310345,JALAN ARA
"LINESTRING (101.7273687 3.1322259, 101.7272888 3.1322462, 101.7257208 3.1326444, 101.7246447 3.1329237)",10_kl,10612.244897959185,JALAN COCHRANE
"LINESTRING (101.7111397 3.158392, 101.7111994 3.1584466, 101.7112906 3.1585247, 101.7113367 3.1585657, 101.7116753 3.1588672, 101.7117318 3.1588868, 101.711786 3.1588875, 101.7123236 3.1587087, 101.7123699 3.1586933)",1_kl,11764.70588235294,PERSIARAN PETRONAS
"LINESTRING (101.664498 3.144282, 101.6645716 3.1442454, 101.6646379 3.1442383, 101.6648403 3.1442168, 101.6654693 3.1441497, 101.6661675 3.1441008, 101.6666498 3.1440686, 101.6667473 3.1440648)",8_kl,13220.338983050848,JALAN MENERUNG
"LINESTRING (101.6481096 3.1564577, 101.6474463 3.1558034, 101.6471538 3.15537, 101.6465995 3.1544909, 101.6465163 3.1542631, 101.6464875 3.1541834, 101.646464 3.1541151, 101.6464265 3.1539992, 101.6464224 3.1539022, 101.6464439 3.1538078, 101.6464941 3.153679, 101.6465505 3.1535594, 101.6465908 3.153465, 101.6466058 3.1534031, 101.6466136 3.1533372, 101.6465948 3.1532876, 101.6465673 3.1532401, 101.6465324 3.1531919, 101.6464848 3.153145, 101.6463722 3.1530854, 101.6461911 3.1529917, 101.6461322 3.1529612)",2_kl,8225.108225108224,JALAN SRI HARTAMAS 1
"LINESTRING (101.6649994 3.0721252, 101.6651349 3.0724493, 101.6651523 3.0726006, 101.6651349 3.0727198, 101.6649465 3.0731121, 101.6644365 3.0742945, 101.6644352 3.074327, 101.6648437 3.074815, 101.6648773 3.0748433, 101.6649132 3.0748552)",4_kl,4166.666666666667,JALAN BUKIT TINGGI
"LINESTRING (101.6630763 3.1365176, 101.6633881 3.1363597, 101.6635099 3.1362783, 101.6636239 3.1361739, 101.6637218 3.136056, 101.6637732 3.135889, 101.6637745 3.1357456, 101.6637495 3.1356524, 101.6636956 3.135567, 101.6636145 3.1354835, 101.6634757 3.1353945, 101.6633319 3.1353786, 101.6632014 3.1353703, 101.6629648 3.1353775, 101.662742 3.1354527, 101.662413 3.135601, 101.6622593 3.1356664, 101.6621523 3.1356833, 101.6620309 3.1356864, 101.661914 3.135662, 101.661795 3.135625, 101.661716 3.135583, 101.661645 3.135529, 101.6615514 3.1354369, 101.6614782 3.1353405)",8_kl,11442.006269592477,JALAN MEDANG TANDUK
"LINESTRING (101.6588227 3.1603103, 101.6591415 3.1601561, 101.6594044 3.1600232, 101.6596217 3.1599038, 101.6597599 3.159851, 101.6609994 3.1596167, 101.6610964 3.1595879, 101.6612081 3.159531, 101.6613665 3.1594092, 101.661456 3.1593042, 101.6615003 3.1591691, 101.6615053 3.1589846, 101.661502 3.1589197, 101.6614858 3.158599, 101.6614841 3.1585643)",2_kl,10317.460317460318,JALAN CHEMPENAI
"LINESTRING (101.7441684 3.2021517, 101.7435346 3.2029265, 101.743257 3.2032967, 101.7430296 3.2036001, 101.7425787 3.2041926, 101.7420731 3.2048552, 101.7416577 3.205412, 101.740946 3.2063659)",6_kl,4484.848484848485,JALAN 6/27A
"LINESTRING (101.72999 3.1997986, 101.7299893 3.199725, 101.7299547 3.1995075, 101.7298564 3.1992124, 101.7297807 3.199042, 101.7294729 3.1985663, 101.7293033 3.1983043, 101.729213 3.1981647)",6_kl,3951.6129032258063,JALAN 1/27
"LINESTRING (101.6946483 3.1819733, 101.6946509 3.1819099, 101.694654 3.1818352, 101.6946698 3.1816791, 101.6946957 3.1815201, 101.6947141 3.1814277, 101.6947902 3.1811419, 101.69504 3.180428, 101.6953677 3.1794596, 101.6956262 3.178724, 101.6956676 3.1786041, 101.6957748 3.1782843, 101.6958314 3.1781155, 101.6958954 3.1779226)",1_kl,3846.153846153846,JALAN 2/48A
"LINESTRING (101.7034417 3.1354252, 101.7029691 3.1357812, 101.7028787 3.1358391, 101.7026749 3.1359572, 101.7023738 3.1361094, 101.7021482 3.1362141, 101.7016838 3.1363933, 101.7014545 3.1364763)",1_kl,3880.98318240621,JALAN CHOO CHENG KHAY
"LINESTRING (101.7260837 3.2267391, 101.7252773 3.2269461, 101.725107 3.2269898)",14_kl,3333.3333333333335,JALAN TAMAN MELATI 1/5
"LINESTRING (101.694159 3.1995751, 101.6941688 3.1993258, 101.6941735 3.1984911, 101.6941845 3.1979267, 101.6941872 3.1973523, 101.6941821 3.1967515, 101.6941827 3.1966871)",1_kl,4062.0871862615586,JALAN DATO SENU 3
"LINESTRING (101.6715118 3.0668555, 101.6714917 3.0669305, 101.6714515 3.0670162, 101.6713428 3.067215, 101.6712509 3.0673841, 101.6711067 3.0676762, 101.671044 3.0678307, 101.6710168 3.067958, 101.671021 3.068079, 101.6711004 3.0682877, 101.6711339 3.0683586, 101.6712177 3.0685483, 101.6712972 3.0688787, 101.6713436 3.0691078, 101.6714028 3.0693468, 101.6714448 3.0695489, 101.6714275 3.0696746, 101.6713855 3.0697436, 101.6713656 3.0697709, 101.6713263 3.0698225, 101.6710943 3.0701059, 101.6709801 3.0702437, 101.6707981 3.0704633, 101.6706843 3.0705977, 101.67046 3.0708626, 101.6703035 3.0710472, 101.6702415 3.0711254, 101.6701219 3.0712692, 101.6699096 3.0715058, 101.6698049 3.07164, 101.6697553 3.0717248, 101.6697444 3.0718364)",4_kl,3557.6923076923076,JALAN AWAN JAWA
"LINESTRING (101.6507466 3.058284, 101.6502738 3.0591529, 101.6498599 3.059883)",-1_kl,3725.4901960784314,JALAN MAS 1
"LINESTRING (101.6978548 3.1835302, 101.6978214 3.1835287, 101.6972799 3.183504, 101.6969523 3.1834922)",1_kl,3736.263736263736,JALAN 6/48A
"LINESTRING (101.6594348 3.1803763, 101.6594359 3.180926, 101.6594372 3.1821081, 101.6594378 3.1826064, 101.6594379 3.182686, 101.6594384 3.1831017, 101.659439 3.1836148, 101.6594392 3.1837919, 101.6594861 3.1839218, 101.6596804 3.1840628, 101.6604719 3.1840637, 101.6606311 3.1840639)",2_kl,4347.826086956522,JALAN DUTAMAS SEROJA 3
"LINESTRING (101.7113271 3.1314326, 101.7110598 3.1316983, 101.7108449 3.131912, 101.7106477 3.1320979, 101.7104104 3.1323141, 101.7101087 3.1326112, 101.7099248 3.1327805)",1_kl,2333.931777378815,JALAN GELANG
"LINESTRING (101.6965601 3.0793972, 101.6964978 3.0792877, 101.6964279 3.0791646, 101.6963233 3.0789805, 101.696264 3.0788762, 101.6961848 3.0787366, 101.6961172 3.0786177, 101.6958926 3.0782224)",5_kl,4155.8441558441555,JALAN GEMPITA 1
"LINESTRING (101.7050953 3.1423063, 101.7047166 3.1423892, 101.7044794 3.1424401, 101.70443 3.1424507, 101.7044019 3.1424568, 101.7043764 3.1424622, 101.7041084 3.1425186, 101.7039006 3.1425609, 101.7038876 3.1425637, 101.7037366 3.1425997, 101.703678 3.1426325, 101.7036554 3.1426568, 101.7036242 3.1426967, 101.7036144 3.1427154, 101.7035934 3.1427784)",1_kl,4159.29203539823,JALAN HANG ISAP
"LINESTRING (101.6839955 3.1761838, 101.6838675 3.1761485, 101.6835992 3.1760756, 101.6832291 3.1759751, 101.6831982 3.1759665, 101.6831529 3.1759539, 101.6828514 3.1758698, 101.682712 3.1758288, 101.6825841 3.1759624, 101.6825427 3.1760177, 101.6825062 3.1760664, 101.6821309 3.176445, 101.681622 3.1769809, 101.6809731 3.1776268, 101.6802086 3.1783766, 101.6797443 3.1787901, 101.6793991 3.1790974, 101.6785089 3.1799314, 101.6784776 3.1799507, 101.6783009 3.1799847, 101.6782743 3.1799793, 101.6780103 3.1797471, 101.6779931 3.1797165, 101.6779911 3.1796075, 101.6780031 3.1795811, 101.6782562 3.1793475, 101.6784353 3.1791822)",1_kl,3058.823529411765,JALAN KASIPILLAY
"LINESTRING (101.6957323 3.1681611, 101.6957292 3.1683457, 101.6957114 3.1684216, 101.6956577 3.1684803, 101.6955085 3.1686111, 101.6954439 3.1686661, 101.6952529 3.1688182, 101.6949205 3.1690965)",1_kl,2905.4054054054054,JALAN IPOH KECIL
"LINESTRING (101.6627751 3.0504048, 101.6623955 3.0508401, 101.6616872 3.0516766, 101.6614846 3.0518613, 101.6611934 3.0520891, 101.6609142 3.0522422, 101.660519 3.052488)",4_kl,3797.46835443038,JALAN JALIL INDAH
"LINESTRING (101.7020956 3.0831856, 101.7015872 3.0833535, 101.7014657 3.0833999, 101.7013249 3.0834707, 101.7008858 3.083705)",5_kl,3291.1392405063293,JALAN 1/125E
"LINESTRING (101.7491945 3.0983276, 101.7489499 3.0983266, 101.7484489 3.0983244, 101.7483744 3.0983198, 101.7482807 3.0983138, 101.7482036 3.0982998, 101.7481218 3.0982777, 101.7478213 3.0981695, 101.7475643 3.0980434, 101.7474785 3.0979901, 101.7474195 3.0979403, 101.7473706 3.097899, 101.7472702 3.0977996, 101.7471079 3.0975927, 101.7470451 3.0974896, 101.7468466 3.0971238)",12_kl,3225.8064516129034,JALAN JINTAN MANIS
"LINESTRING (101.7217696 3.0877638, 101.721663 3.0877721, 101.7215204 3.0877827, 101.7213468 3.0877972, 101.7212234 3.0878063, 101.7210793 3.0878176, 101.7204356 3.0878678)",9_kl,2005.3475935828878,JALAN JUJUR
"LINESTRING (101.6680986 3.0946187, 101.6682436 3.0945884, 101.6691912 3.0943903, 101.6693963 3.0943475, 101.6695315 3.0943192)",-1_kl,4225.352112676056,JALAN 1/112F
"LINESTRING (101.6622424 3.1113314, 101.6619447 3.1111169, 101.6617637 3.1109964, 101.6620718 3.1105375, 101.6624201 3.1100276, 101.6624854 3.1099353, 101.6627118 3.1096123, 101.6628259 3.1094494, 101.6629646 3.1092516, 101.663001 3.1091996)",7_kl,5000.0,JALAN 112H
"LINESTRING (101.6707353 3.0481895, 101.6705103 3.0483427, 101.6703694 3.0484762, 101.6702344 3.0487021, 101.6702257 3.0487255, 101.6702304 3.0487551, 101.670311 3.0488922, 101.6705023 3.0491203)",4_kl,5882.35294117647,JALAN JALIL 2
"LINESTRING (101.7176381 3.1575146, 101.7176463 3.1577094, 101.7184058 3.1576869, 101.7183579 3.1567956, 101.7184979 3.1566721, 101.718501 3.1564473, 101.7183354 3.156447, 101.7183349 3.1561731, 101.7182356 3.1561256, 101.7182307 3.1559845, 101.7179375 3.1559845, 101.7179388 3.1561494, 101.7180011 3.1561879, 101.7180036 3.1562533, 101.7180643 3.1562663, 101.7181135 3.1566539, 101.7180448 3.1566503, 101.7180609 3.1570367, 101.7181385 3.1570367, 101.7181395 3.1573738, 101.7180555 3.1575064, 101.7176381 3.1575146)",1_kl,11853.146853146853,PERSIARAN KLCC
"LINESTRING (101.6734179 3.0838113, 101.6737083 3.084079, 101.6738763 3.0842317, 101.674237 3.0845634)",5_kl,3802.8169014084506,JALAN SEPADU 3
"LINESTRING (101.6759715 3.1985901, 101.6760454 3.1983738, 101.6761085 3.1981892, 101.6761918 3.1979628, 101.6762595 3.1977743, 101.6764123 3.1973487, 101.6764186 3.1973091, 101.6764272 3.1972091, 101.6764328 3.1971552, 101.6764458 3.1971088, 101.6764663 3.1970471, 101.6764944 3.1969901, 101.676538 3.1969328, 101.6765819 3.1968956, 101.6765941 3.1968882, 101.6766502 3.1968584, 101.6767252 3.19682)",1_kl,3658.5365853658536,JALAN RUNGKUP 2
"LINESTRING (101.6785792 3.2056113, 101.6786351 3.2055363, 101.6786592 3.2054887, 101.6786807 3.2054312, 101.6786841 3.205382, 101.6786842 3.2053317, 101.6786775 3.2052766, 101.678654 3.2052192, 101.6786371 3.2051917, 101.6786054 3.2051533, 101.6785698 3.2051173, 101.6785271 3.2050749, 101.6784648 3.2050281, 101.6783227 3.2049563, 101.6781263 3.2048713, 101.678032 3.204824, 101.6779802 3.2047809, 101.6779529 3.2047457, 101.6779217 3.2046893, 101.6778607 3.2044988, 101.6777963 3.2043599, 101.6777347 3.2042732, 101.6776641 3.2041952, 101.6775724 3.2041218, 101.6774698 3.2040568, 101.6774025 3.2040205, 101.6773346 3.2039902, 101.6772753 3.2039788, 101.6772282 3.203972, 101.6771678 3.2039668, 101.6770994 3.2039643, 101.6770243 3.20397)",1_kl,3888.8888888888887,JALAN 1/18B
"LINESTRING (101.7296438 3.1387695, 101.7305811 3.1383988, 101.731221 3.1381452, 101.7312497 3.138134, 101.7313679 3.1380875, 101.7324504 3.1376615, 101.7327486 3.1375442)",10_kl,3978.494623655914,JALAN PERTIWI
"LINESTRING (101.7304432 3.1902546, 101.730319 3.1904071, 101.7296046 3.1912249, 101.7295011 3.1913434, 101.7284504 3.191334, 101.7276458 3.1913374)",6_kl,2666.6666666666665,PERSIARAN REJANG
"LINESTRING (101.6912188 3.1891706, 101.6912262 3.1891332, 101.6912352 3.1890875, 101.6913565 3.188447, 101.6913769 3.1882749, 101.6913911 3.1882251, 101.6914378 3.1878295)",1_kl,3428.5714285714284,JALAN SENTUL
"LINESTRING (101.6291944 3.1559971, 101.6292687 3.1555238, 101.6294298 3.1550871, 101.6295326 3.1548009, 101.6297026 3.15451, 101.6298219 3.1543249, 101.6303716 3.1534019, 101.6304265 3.1533098, 101.6308664 3.1524528, 101.631032 3.1519723, 101.6311101 3.1516971, 101.6312168 3.1513384, 101.6313654 3.1507605, 101.6313724 3.1503567)",-1_kl,7027.027027027027,JALAN DATUK SULAIMAN 6
"LINESTRING (101.6666648 3.0859866, 101.6668929 3.0861004, 101.667016 3.0862064, 101.6672062 3.0864181, 101.6674268 3.0866233, 101.6676354 3.0867663, 101.6679005 3.0869317, 101.6682865 3.0871299, 101.6687484 3.0873182, 101.6689151 3.087393, 101.669086 3.0874879, 101.6693186 3.0876318, 101.6696249 3.087914, 101.6697295 3.0880265, 101.6698113 3.0881336, 101.6699692 3.0883465, 101.6700143 3.0884217, 101.670124 3.0885951, 101.6702247 3.0888236, 101.670403 3.0893461, 101.6705037 3.0896141, 101.6705514 3.0897428, 101.6705692 3.0897871, 101.670587 3.0898121, 101.6706141 3.08983, 101.6706424 3.0898356, 101.670699 3.0898361, 101.6712429 3.0897259, 101.6712769 3.0897295, 101.671311 3.0897438, 101.6713375 3.0897646, 101.6713511 3.0897854, 101.6715243 3.0905527, 101.6716702 3.0919997, 101.6716713 3.0921679, 101.6716617 3.0923291, 101.6715514 3.0929843, 101.6715616 3.0931491, 101.6715753 3.0932079, 101.6716001 3.0933139, 101.6716517 3.0934509, 101.6717245 3.0935949)",5_kl,3666.6666666666665,JALAN KAMPUNG PASIR
"LINESTRING (101.7165238 3.2029899, 101.7170441 3.2022931, 101.7171377 3.2021678, 101.7171936 3.2020929, 101.7172939 3.2019586, 101.7175235 3.201651, 101.7177632 3.2013301, 101.7178107 3.2012665, 101.7179298 3.201107, 101.7179715 3.2010511, 101.7182543 3.2006724)",3_kl,3983.7398373983738,JALAN DANAU SAUJANA
"LINESTRING (101.6894739 3.1330282, 101.6895367 3.1330853, 101.6901669 3.1336571, 101.6910018 3.1344148, 101.6914512 3.1348173)",1_kl,3857.8680203045687,JALAN KANDANG KERBAU
"LINESTRING (101.7197956 3.2005831, 101.7199445 3.2003744, 101.7202368 3.1999727, 101.720323 3.1998613, 101.720422 3.1997403, 101.7204664 3.1996791, 101.7205097 3.1996197, 101.7205208 3.1996048, 101.7205501 3.1995653, 101.7208024 3.1992255, 101.7209456 3.1990327, 101.7210368 3.1989121, 101.7212578 3.198649, 101.7213651 3.1985343, 101.7217953 3.1981053, 101.7219352 3.1979658, 101.7221782 3.1977216)",3_kl,3419.1176470588234,JALAN USAHAWAN 2
"LINESTRING (101.6640099 3.1128731, 101.6638242 3.1125838, 101.6635997 3.1122265, 101.6634419 3.1120261)",7_kl,4301.075268817204,JALAN KERINCHI KIRI
"LINESTRING (101.7291439 3.223048, 101.7289235 3.2228521, 101.7288269 3.2227663, 101.7287041 3.2226572, 101.7283388 3.2223326)",14_kl,3225.8064516129034,JALAN MELATI UTAMA
"LINESTRING (101.7300258 3.222101, 101.7300576 3.2221002, 101.7306718 3.2213774, 101.7306701 3.221359, 101.7299955 3.220748, 101.7299437 3.2207456, 101.7293344 3.2214551, 101.7293319 3.2214963, 101.7300258 3.222101)",14_kl,4133.333333333333,JALAN TAMAN MELATI UTAMA
"LINESTRING (101.6862398 3.0890341, 101.6872685 3.0891825)",5_kl,7341.772151898735,JALAN KUCHAI MAJU 9
"LINESTRING (101.7155485 3.2046487, 101.7154041 3.2045177, 101.7149336 3.2040907, 101.7148558 3.2040234, 101.7145215 3.203739, 101.7144917 3.2036816, 101.7144811 3.2036276, 101.71457 3.2032319)",3_kl,3220.3389830508477,JALAN DANAU SAUJANA 2
"LINESTRING (101.7126769 3.2000101, 101.7127675 3.200101, 101.7131977 3.2004871, 101.7133868 3.2006489, 101.7137721 3.2009369, 101.7142609 3.2013163, 101.7143795 3.2014046, 101.7149125 3.2017967, 101.7149985 3.2018586, 101.7153162 3.2020898, 101.7153409 3.2021077, 101.7164499 3.2029347, 101.7165238 3.2029899)",3_kl,4065.040650406504,JALAN DANAU SAUJANA 1
"LINESTRING (101.709035 3.2019862, 101.7091468 3.2019486, 101.7092419 3.2019065, 101.7094973 3.2017938, 101.7095029 3.201731, 101.7094714 3.2016623, 101.7093839 3.2014715, 101.7093449 3.2013866, 101.7092012 3.2010742, 101.7091579 3.2010125, 101.7088657 3.2009383, 101.7080289 3.2008028, 101.7078718 3.2007217)",3_kl,2633.3333333333335,JALAN KURAMAN
"LINESTRING (101.7181243 3.1329444, 101.7181725 3.1327647, 101.7182341 3.1326961, 101.7184879 3.1325531, 101.7190037 3.1324015, 101.719727 3.1321902, 101.7201669 3.1320382, 101.7201916 3.1320299, 101.7210229 3.1317522, 101.7211254 3.1317155, 101.7219831 3.1314246, 101.7223966 3.1312152, 101.7229762 3.1308033, 101.7230092 3.1307798)",-1_kl,4529.91452991453,JALAN PEEL
"LINESTRING (101.6962816 3.165801, 101.6963858 3.1657905, 101.6966703 3.1657619, 101.696769 3.1657521, 101.6969263 3.1657364, 101.6969661 3.1657324, 101.6969993 3.1657291, 101.6972532 3.1657037, 101.6973116 3.1656966, 101.6975122 3.1656775, 101.697586 3.1656705)",1_kl,4523.809523809524,LORONG HAJI TAIB 5
"LINESTRING (101.62858 3.192474, 101.6289197 3.1924682, 101.6300543 3.19247, 101.6303249 3.1924688, 101.6303544 3.1924834)",15_kl,5898.876404494382,JALAN 8/62A
"LINESTRING (101.7113709 3.1971663, 101.7116314 3.1978783, 101.7117126 3.1980944, 101.7121443 3.1983535, 101.7123737 3.1984451, 101.7127056 3.1985775, 101.7127884 3.1986121, 101.7133057 3.1988282, 101.7133746 3.1988544)",3_kl,3988.7640449438204,JALAN PRIMA SETAPAK 5
